Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Albert Lea Police Dept,MN,12,      18082,,           0,,           1,          25,         494,          55,         425,          14,,            .0,,           5.5,         138.3,       2732.0,         304.2,       2350.4,          77.4
Alexandria Police Dept,MN,12,      11192,,           0,,           2,          14,         320,          47,         257,          16,,            .0,,          17.9,         125.1,       2859.2,         419.9,       2296.3,         143.0
Anoka County Sheriff Office,MN,12,,,           0,,           2,          44,       1448,         320,       1068,          60,,,,,,,,,
Anoka Police Dept,MN,12,      17367,,           0,,          15,          16,         747,          74,         634,          39,,            .0,,          86.4,          92.1,       4301.3,         426.1,       3650.6,         224.6
Apple Valley Police Dept,MN,12,      49827,,           2,,          16,          18,       1116,         109,         981,          26,,           4.0,,          32.1,          36.1,       2239.7,         218.8,       1968.8,          52.2
Austin Police Dept,MN,12,      24993,,           0,,          11,          46,         712,         154,         540,          18,,            .0,,          44.0,         184.1,       2848.8,         616.2,       2160.6,          72.0
Beltrami County Sheriff Office,MN,12,,,           0,,           6,          30,         422,         138,         270,          14,,,,,,,,,
Bemidji Police Dept,MN,12,      13745,,           1,,           7,          35,       1332,          98,       1203,          31,,           7.3,,          50.9,         254.6,       9690.8,         713.0,       8752.3,         225.5
Big Lake Police Dept,MN,12,      10222,,           0,,           0,          12,         144,          18,         124,           2,,            .0,,            .0,         117.4,       1408.7,         176.1,       1213.1,          19.6
Blaine Police Dept,MN,12,      57953,,           0,,          11,          29,       1922,         200,       1666,          56,,            .0,,          19.0,          50.0,       3316.5,         345.1,       2874.7,          96.6
Bloomington Police Dept,MN,12,      84596,,           0,,          59,          63,       3212,         227,       2908,          77,,            .0,,          69.7,          74.5,       3796.9,         268.3,       3437.5,          91.0
Brainerd Police Dept,MN,12,      13734,,           0,,           2,          36,         695,         103,         575,          17,,            .0,,          14.6,         262.1,       5060.4,         750.0,       4186.7,         123.8
Brooklyn Center Police Dept,MN,12,      30725,,           1,,          54,          49,       1571,         249,       1196,         126,,           3.3,,         175.8,         159.5,       5113.1,         810.4,       3892.6,         410.1
City Of Brooklyn Park Police Dept,MN,12,      77346,,           4,,          91,         122,       2629,         493,       2001,         135,,           5.2,,         117.7,         157.7,       3399.0,         637.4,       2587.1,         174.5
Buffalo Police Dept,MN,12,      15765,,           0,,           1,          12,         423,          53,         363,           7,,            .0,,           6.3,          76.1,       2683.2,         336.2,       2302.6,          44.4
Burnsville Police Dept,MN,12,      61218,,           0,,          17,          86,       1810,         202,       1536,          72,,            .0,,          27.8,         140.5,       2956.6,         330.0,       2509.1,         117.6
Carver County Sheriff Office,MN,12,,,           1,,           4,          21,         749,         126,         601,          22,,,,,,,,,
Cass County Sheriff Office,MN,12,,,           3,,           1,          18,       1059,         216,         785,          58,,,,,,,,,
Circle Pines-Lexington Police Dept,MN,12,      10903,,           0,,           0,          13,         130,          15,         108,           7,,            .0,,            .0,         119.2,       1192.3,         137.6,         990.6,          64.2
Champlin City Police Dept,MN,12,      23568,,           0,,           2,          10,         382,          66,         312,           4,,            .0,,           8.5,          42.4,       1620.8,         280.0,       1323.8,          17.0
Chaska City Police Dept,MN,12,      24344,,           0,,           3,          10,         339,          36,         300,           3,,            .0,,          12.3,          41.1,       1392.5,         147.9,       1232.3,          12.3
Chisago County Sheriff Office,MN,12,,,           0,,           0,           7,         102,          22,          74,           6,,,,,,,,,
Cloquet Police Dept,MN,12,      12226,,           1,,           3,          17,         539,          66,         455,          18,,           8.2,,          24.5,         139.0,       4408.6,         539.8,       3721.6,         147.2
Columbia Heights Police Dept,MN,12,      19758,,           0,,          18,          38,         595,         132,         438,          25,,            .0,,          91.1,         192.3,       3011.4,         668.1,       2216.8,         126.5
Coon Rapids Police Dept,MN,12,      62301,,           1,,          16,          42,       1917,         194,       1663,          60,,           1.6,,          25.7,          67.4,       3077.0,         311.4,       2669.3,          96.3
Cottage Grove Police Dept,MN,12,      35277,,           1,,           3,          13,         651,         110,         520,          21,,           2.8,,           8.5,          36.9,       1845.4,         311.8,       1474.0,          59.5
Crow Wing County Sheriff Office,MN,12,,,           1,,           2,          20,         523,         194,         307,          22,,,,,,,,,
Crystal Police Dept,MN,12,      22607,,           1,,          18,          15,         720,         116,         572,          32,,           4.4,,          79.6,          66.4,       3184.9,         513.1,       2530.2,         141.5
Duluth City Police Dept,MN,12,      86830,,           2,,          90,         213,       3861,         642,       3047,         172,,           2.3,,         103.7,         245.3,       4446.6,         739.4,       3509.2,         198.1
Eagan City Police Dept,MN,12,      65180,,           0,,          11,          15,       1526,         181,       1301,          44,,            .0,,          16.9,          23.0,       2341.2,         277.7,       1996.0,          67.5
Eden Prairie Police Dept,MN,12,      62052,,           0,,           3,          11,         963,         107,         836,          20,,            .0,,           4.8,          17.7,       1551.9,         172.4,       1347.3,          32.2
Edina Police Dept,MN,12,      48932,,           0,,           5,           8,         871,         112,         741,          18,,            .0,,          10.2,          16.3,       1780.0,         228.9,       1514.3,          36.8
Elk River Police Dept,MN,12,      23335,,           0,,           3,          15,         564,          58,         498,           8,,            .0,,          12.9,          64.3,       2417.0,         248.6,       2134.1,          34.3
Fairmont Police Dept,MN,12,      10657,,           0,,           1,          12,         284,          36,         241,           7,,            .0,,           9.4,         112.6,       2664.9,         337.8,       2261.4,          65.7
Faribault Police Dept,MN,12,      23600,,           0,,           9,          41,         790,         138,         635,          17,,            .0,,          38.1,         173.7,       3347.5,         584.7,       2690.7,          72.0
Farmington Police Dept,MN,12,      21403,,           0,,           2,          12,         203,          33,         155,          15,,            .0,,           9.3,          56.1,         948.5,         154.2,         724.2,          70.1
Fergus Falls Police Dept,MN,12,      13209,,           0,,           3,          22,         464,          91,         355,          18,,            .0,,          22.7,         166.6,       3512.8,         688.9,       2687.6,         136.3
Forest Lake Police Dept,MN,12,      18738,,           0,,           3,           6,         428,          46,         349,          33,,            .0,,          16.0,          32.0,       2284.1,         245.5,       1862.5,         176.1
Fridley Police Dept,MN,12,      27574,,           0,,          17,          36,       1238,         165,       1004,          69,,            .0,,          61.7,         130.6,       4489.7,         598.4,       3641.1,         250.2
Golden Valley Dept Public Safety,MN,12,      20787,,           0,,           9,           9,         518,         100,         399,          19,,            .0,,          43.3,          43.3,       2491.9,         481.1,       1919.5,          91.4
Grand Rapids Police Dept,MN,12,      10932,,           0,,           1,          20,         482,          35,         433,          14,,            .0,,           9.1,         182.9,       4409.1,         320.2,       3960.8,         128.1
Hastings Police Dept,MN,12,      22502,,           0,,           4,          20,         702,         106,         570,          26,,            .0,,          17.8,          88.9,       3119.7,         471.1,       2533.1,         115.5
Hibbing Police Dept,MN,12,      16469,,           0,,           3,          16,          90,           6,          82,           2,,            .0,,          18.2,          97.2,         546.5,          36.4,         497.9,          12.1
Hopkins Police Dept,MN,12,      17951,,           0,,          10,          13,         407,          84,         292,          31,,            .0,,          55.7,          72.4,       2267.3,         467.9,       1626.7,         172.7
Hutchinson Police Dept,MN,12,      14183,,           0,,           1,          13,         419,          30,         377,          12,,            .0,,           7.1,          91.7,       2954.2,         211.5,       2658.1,          84.6
Inver Grove Heights Police Dept,MN,12,      34394,,           0,,          16,          43,         843,         161,         608,          74,,            .0,,          46.5,         125.0,       2451.0,         468.1,       1767.8,         215.2
Isanti County Sheriff Office,MN,12,,,           0,,           0,           9,         273,          63,         187,          23,,,,,,,,,
Itasca County Sheriff Department,MN,12,,,           0,,           0,          24,         359,          72,         283,           4,,,,,,,,,
Lakeville Police Dept,MN,12,      56805,,           0,,           1,           9,         756,         123,         620,          13,,            .0,,           1.8,          15.8,       1330.9,         216.5,       1091.5,          22.9
Lino Lakes Police Dept,MN,12,      20478,,           0,,           0,          11,         188,          21,         164,           3,,            .0,,            .0,          53.7,         918.1,         102.5,         800.9,          14.6
Mankato Public Safety Dept,MN,12,      39782,,           0,,          29,          90,       1912,         346,       1508,          58,,            .0,,          72.9,         226.2,       4806.2,         869.7,       3790.7,         145.8
Maple Grove Police Dept,MN,12,      62840,,           0,,          11,          13,       1280,         158,       1097,          25,,            .0,,          17.5,          20.7,       2036.9,         251.4,       1745.7,          39.8
Maplewood Police Dept,MN,12,      38719,,           0,,          21,          38,       2477,         288,       1992,         197,,            .0,,          54.2,          98.1,       6397.4,         743.8,       5144.8,         508.8
City Of Marshall Police Dept,MN,12,      13788,,           0,,           0,          25,         403,         124,         270,           9,,            .0,,            .0,         181.3,       2922.8,         899.3,       1958.2,          65.3
Mendota Heights Police Dept,MN,12,      11240,,           0,,           1,           5,         329,          54,         258,          17,,            .0,,           8.9,          44.5,       2927.0,         480.4,       2295.4,         151.2
Minneapolis Police Dept,MN,12,     390240,       3872,          39,         403,       1719,       1711,      19359,       4782,      12760,       1817,         992.2,          10.0,         103.3,         440.5,         438.4,       4960.8,       1225.4,       3269.8,         465.6
Minnetonka Police Dept,MN,12,      50758,,           0,,           5,          15,         836,         185,         629,          22,,            .0,,           9.9,          29.6,       1647.0,         364.5,       1239.2,          43.3
Moorhead Police Dept,MN,12,      38813,,           0,,           5,          43,         865,         145,         688,          32,,            .0,,          12.9,         110.8,       2228.6,         373.6,       1772.6,          82.4
Morrison County Sheriff Department,MN,12,,,           2,,           0,           2,         211,          38,         161,          12,,,,,,,,,
Mounds View Police Dept,MN,12,      12384,,           2,,           5,          25,         408,          69,         312,          27,,          16.1,,          40.4,         201.9,       3294.6,         557.2,       2519.4,         218.0
New Brighton Police Dept,MN,12,      21854,,           0,,          10,          14,         584,         104,         441,          39,,            .0,,          45.8,          64.1,       2672.3,         475.9,       2017.9,         178.5
New Hope Police Dept,MN,12,      20748,,           0,,          10,          19,         589,          88,         474,          27,,            .0,,          48.2,          91.6,       2838.8,         424.1,       2284.6,         130.1
New Ulm Police Dept,MN,12,      13526,,           0,,           0,           4,         235,          61,         171,           3,,            .0,,            .0,          29.6,       1737.4,         451.0,       1264.2,          22.2
North Branch Police Dept,MN,12,      10196,,           1,,           2,          16,         331,          35,         271,          25,,           9.8,,          19.6,         156.9,       3246.4,         343.3,       2657.9,         245.2
North Mankato Police Dept,MN,12,      13523,,           0,,           1,           4,         219,          28,         185,           6,,            .0,,           7.4,          29.6,       1619.5,         207.1,       1368.0,          44.4
North St Paul Police Dept,MN,12,      11675,,           0,,           2,           2,         292,          35,         234,          23,,            .0,,          17.1,          17.1,       2501.1,         299.8,       2004.3,         197.0
Northfield Police Dept,MN,12,      20213,,           0,,           7,           5,         391,          53,         321,          17,,            .0,,          34.6,          24.7,       1934.4,         262.2,       1588.1,          84.1
Oakdale Police Dept,MN,12,      27921,,           0,,          10,          35,       1238,         184,         978,          76,,            .0,,          35.8,         125.4,       4433.9,         659.0,       3502.7,         272.2
Olmsted County Sheriff Office,MN,12,,,           1,,           0,          16,         386,         149,         207,          30,,,,,,,,,
Orono Police Dept,MN,12,      11646,,           0,,           0,           6,         133,          43,          89,           1,,            .0,,            .0,          51.5,       1142.0,         369.2,         764.2,           8.6
Ottertail County Sheriff Department,MN,12,,,           1,,           0,          17,         460,         161,         272,          27,,,,,,,,,
Owatonna Police Dept,MN,12,      25734,,           0,,           1,          22,         612,          82,         509,          21,,            .0,,           3.9,          85.5,       2378.2,         318.6,       1977.9,          81.6
Pine County Sheriff Department,MN,12,,,           0,,           2,          46,       1049,         198,         774,          77,,,,,,,,,
Plymouth Police Dept,MN,12,      72020,,           0,,          14,          19,       1198,         258,         909,          31,,            .0,,          19.4,          26.4,       1663.4,         358.2,       1262.1,          43.0
Prior Lake Police Dept,MN,12,      23410,,           0,,           4,           7,         455,          45,         388,          22,,            .0,,          17.1,          29.9,       1943.6,         192.2,       1657.4,          94.0
Ramsey Police Dept,MN,12,      23988,,           0,,           2,           7,         532,          68,         456,           8,,            .0,,           8.3,          29.2,       2217.8,         283.5,       1901.0,          33.4
Red Wing Police Dept,MN,12,      16578,,           0,,           6,          26,         655,          95,         529,          31,,            .0,,          36.2,         156.8,       3951.0,         573.0,       3191.0,         187.0
Richfield Dept Of Public Safety,MN,12,      35953,,           1,,          31,          32,         928,         189,         691,          48,,           2.8,,          86.2,          89.0,       2581.1,         525.7,       1922.0,         133.5
Robbinsdale Police Dept,MN,12,      14239,,           1,,          17,          13,         443,          92,         316,          35,,           7.0,,         119.4,          91.3,       3111.2,         646.1,       2219.3,         245.8
Rochester Police Dept,MN,12,     108582,,           2,,          55,         104,       2721,         495,       2137,          89,,           1.8,,          50.7,          95.8,       2505.9,         455.9,       1968.1,          82.0
Rosemount Police Dept,MN,12,      22206,,           0,,           0,           6,         262,          41,         214,           7,,            .0,,            .0,          27.0,       1179.9,         184.6,         963.7,          31.5
Roseville Police Dept,MN,12,      34276,,           0,,          11,          25,       1491,         162,       1230,          99,,            .0,,          32.1,          72.9,       4350.0,         472.6,       3588.5,         288.8
Sartell Police Dept,MN,12,      16056,,           0,,           1,           3,         384,          24,         356,           4,,            .0,,           6.2,          18.7,       2391.6,         149.5,       2217.2,          24.9
Sauk Rapids Police Dept,MN,12,      12928,,           0,,           2,           8,         129,          39,          82,           8,,            .0,,          15.5,          61.9,         997.8,         301.7,         634.3,          61.9
Savage Police Dept,MN,12,      27635,,           0,,           2,          19,         666,          90,         561,          15,,            .0,,           7.2,          68.8,       2410.0,         325.7,       2030.0,          54.3
Scott County Sheriff Office,MN,12,,,           0,,           0,           5,          20,           6,          13,           1,,,,,,,,,
Shakopee Police Dept,MN,12,      38057,,           0,,           9,          54,       1141,         146,         969,          26,,            .0,,          23.6,         141.9,       2998.1,         383.6,       2546.2,          68.3
Sherburne County Sheriff Department,MN,12,,,           0,,           1,          18,         509,         109,         365,          35,,,,,,,,,
Shoreview,MN,12,      25513,,           0,,           1,          10,         282,          61,         204,          17,,            .0,,           3.9,          39.2,       1105.3,         239.1,         799.6,          66.6
