Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Albany Police Dept,NY,12,      98187,         802,           4,          43,         249,         506,       4340,         887,       3299,         154,         816.8,           4.1,          43.8,         253.6,         515.3,       4420.1,         903.4,       3359.9,         156.8
Allegany County Sheriff Department,NY,11,,           3,           0,           1,           0,           2,           6,           2,           4,           0,,,,,,,,,
Amherst Town Police Dept,NY,12,     117591,          88,           0,           7,          28,          53,       2261,         214,       2010,          37,          74.8,            .0,           6.0,          23.8,          45.1,       1922.8,         182.0,       1709.3,          31.5
Amsterdam Police Dept,NY,12,      18607,          18,           2,           2,           7,           7,         432,         124,         296,          12,          96.7,          10.7,          10.7,          37.6,          37.6,       2321.7,         666.4,       1590.8,          64.5
Auburn Police Dept,NY,12,      27739,          90,           0,           3,          19,          68,         984,         155,         797,          32,         324.5,            .0,          10.8,          68.5,         245.1,       3547.4,         558.8,       2873.2,         115.4
Batavia Police Dept,NY,12,      15527,          46,           0,           5,           3,          38,         562,         104,         454,           4,         296.3,            .0,          32.2,          19.3,         244.7,       3619.5,         669.8,       2923.9,          25.8
Beacon Police Dept,NY,12,      15649,          66,           0,           1,          17,          48,         342,          80,         247,          15,         421.8,            .0,           6.4,         108.6,         306.7,       2185.4,         511.2,       1578.4,          95.9
Bedford Town Police Dept,NY,12,      17547,          11,           0,           3,           3,           5,         175,          22,         149,           4,          62.7,            .0,          17.1,          17.1,          28.5,         997.3,         125.4,         849.1,          22.8
Bethlehem Police Dept,NY,12,      33764,          16,           0,           2,           2,          12,         469,          64,         402,           3,          47.4,            .0,           5.9,           5.9,          35.5,       1389.1,         189.6,       1190.6,           8.9
Binghamton Police Dept,NY,12,      47250,         315,           3,          15,          81,         216,       2336,         558,       1732,          46,         666.7,           6.3,          31.7,         171.4,         457.1,       4943.9,       1181.0,       3665.6,          97.4
Blooming Grove Police Dept,NY,12,      12264,           6,           0,           1,           1,           4,         121,          31,          82,           8,          48.9,            .0,           8.2,           8.2,          32.6,         986.6,         252.8,         668.6,          65.2
Brighton Police Dept,NY,12,      36856,          28,           1,           6,          10,          11,         933,         173,         734,          26,          76.0,           2.7,          16.3,          27.1,          29.8,       2531.5,         469.4,       1991.5,          70.5
Broome County Sheriff Department,NY,12,,          72,           1,           9,           7,          55,         855,         208,         626,          21,,,,,,,,,
