Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Adrian Police Dept,MI,12,      21060,          83,           0,          15,          13,          55,         558,         130,         406,          22,         394.1,            .0,          71.2,          61.7,         261.2,       2649.6,         617.3,       1927.8,         104.5
Allengan County Sheriff Department,MI,12,,          93,           0,          18,           2,          73,         900,         264,         606,          30,,,,,,,,,
Allen Park Police Dept,MI,12,      27941,          45,           2,           4,          16,          23,         717,         139,         504,          74,         161.1,           7.2,          14.3,          57.3,          82.3,       2566.1,         497.5,       1803.8,         264.8
City Of Alpena Police Dept,MI,10,      10418,          28,           0,           8,           0,          20,         304,          51,         249,           4,,,,,,,,,
Ann Arbor Police Dept,MI,12,     115008,         227,           1,          35,          50,         141,       2726,         714,       1898,         114,         197.4,            .9,          30.4,          43.5,         122.6,       2370.3,         620.8,       1650.3,          99.1
Auburn Hills City Police Dept,MI,12,      21559,          45,           0,           8,          13,          24,         830,         102,         700,          28,         208.7,            .0,          37.1,          60.3,         111.3,       3849.9,         473.1,       3246.9,         129.9
Barry County Sheriff Department,MI,12,,          31,           0,           7,           1,          23,         340,          92,         231,          17,,,,,,,,,
Bath Twp Police Dept,MI,12,      11621,          22,           1,           1,           3,          17,         103,          28,          67,           8,         189.3,           8.6,           8.6,          25.8,         146.3,         886.3,         240.9,         576.5,          68.8
Battle Creek Police Dept,MI,12,      61450,         644,           8,          52,          86,         498,       2786,       1034,       1637,         115,       1048.0,          13.0,          84.6,         140.0,         810.4,       4533.8,       1682.7,       2664.0,         187.1
Bay County Sheriff Office,MI,12,,          44,           0,           8,           5,          31,         704,         123,         549,          32,,,,,,,,,
Bay City Police Dept,MI,12,      34742,         215,           1,          42,          29,         143,         791,         199,         553,          39,         618.8,           2.9,         120.9,          83.5,         411.6,       2276.8,         572.8,       1591.7,         112.3
Benton Harbor Police Dept,MI,12,      10054,         236,           1,          14,          53,         168,         864,         396,         439,          29,       2347.3,           9.9,         139.2,         527.2,       1671.0,       8593.6,       3938.7,       4366.4,         288.4
Benton Twp Police Dept,MI,10,      14771,           0,           0,           0,           0,           0,           0,           0,           0,           0,,,,,,,,,
Berkley Police Dept,MI,12,      15078,           9,           0,           2,           3,           4,         132,          24,          99,           9,          59.7,            .0,          13.3,          19.9,          26.5,         875.4,         159.2,         656.6,          59.7
Berrien County Sheriff Office,MI,12,,          91,           2,          14,           6,          69,         640,         195,         416,          29,,,,,,,,,
Beverly Hills Public Safety Dept,MI,12,      10341,           8,           0,           0,           1,           7,         107,          22,          81,           4,          77.4,            .0,            .0,           9.7,          67.7,       1034.7,         212.7,         783.3,          38.7
Big Rapids Police Dept,MI,12,      10703,          27,           0,           7,           0,          20,         247,          28,         214,           5,         252.3,            .0,          65.4,            .0,         186.9,       2307.8,         261.6,       1999.4,          46.7
Birmingham Police Dept,MI,12,      20250,          20,           0,           1,           7,          12,         331,          62,         254,          15,          98.8,            .0,           4.9,          34.6,          59.3,       1634.6,         306.2,       1254.3,          74.1
Blackman Twp Police Dept,MI,12,      37782,          48,           0,           9,           9,          30,         841,         129,         666,          46,         127.0,            .0,          23.8,          23.8,          79.4,       2225.9,         341.4,       1762.7,         121.8
Bloomfield Twp Police Dept,MI,12,      41367,          22,           1,           2,           4,          15,         452,         106,         329,          17,          53.2,           2.4,           4.8,           9.7,          36.3,       1092.7,         256.2,         795.3,          41.1
Branch County Sheriff Department,MI,12,,          21,           0,           6,           0,          15,         242,         102,         134,           6,,,,,,,,,
Bridgeport Twp Police Dept,MI,12,      10465,          39,           0,           5,           2,          32,         158,          83,          66,           9,         372.7,            .0,          47.8,          19.1,         305.8,       1509.8,         793.1,         630.7,          86.0
Brownstown Twp Police Dept,MI,11,      30334,          41,           1,           5,           3,          32,         247,          80,         137,          30,,,,,,,,,
Burton City Police Dept,MI,12,      29758,         144,           1,          14,          55,          74,       1562,         443,       1061,          58,         483.9,           3.4,          47.0,         184.8,         248.7,       5249.0,       1488.7,       3565.4,         194.9
Cadillac City Police Dept,MI,12,      10357,          56,           0,          15,           3,          38,         343,          58,         278,           7,         540.7,            .0,         144.8,          29.0,         366.9,       3311.8,         560.0,       2684.2,          67.6
Calhoun County Sheriff Office,MI,12,,          50,           2,           9,           4,          35,         454,         179,         254,          21,,,,,,,,,
Canton Twp Police Dept,MI,12,      89312,          88,           0,          12,          26,          50,         905,         149,         688,          68,          98.5,            .0,          13.4,          29.1,          56.0,       1013.3,         166.8,         770.3,          76.1
Cass County Sheriff Department,MI,12,,          40,           3,          16,           1,          20,         605,         270,         315,          20,,,,,,,,,
Chesterfield Police Dept,MI,12,      43474,         121,           0,           7,          14,         100,         889,         129,         713,          47,         278.3,            .0,          16.1,          32.2,         230.0,       2044.9,         296.7,       1640.1,         108.1
Clare County Sheriff Department,MI,2,,           0,           0,           0,           0,           0,          20,          16,           4,           0,,,,,,,,,
Clawson Police Dept,MI,12,      11909,          13,           0,           1,           4,           8,         114,          15,          89,          10,         109.2,            .0,           8.4,          33.6,          67.2,         957.3,         126.0,         747.3,          84.0
Clinton County Sheriff Office,MI,12,,          10,           0,           4,           1,           5,         182,          68,         100,          14,,,,,,,,,
Clinton Twp (Macomb Co) Police Dept,MI,12,      97001,         291,           0,          38,          58,         195,       2230,         477,       1572,         181,         300.0,            .0,          39.2,          59.8,         201.0,       2298.9,         491.7,       1620.6,         186.6
Coldwater Police Dept,MI,12,      10939,          31,           0,           9,           1,          21,         286,          42,         238,           6,         283.4,            .0,          82.3,           9.1,         192.0,       2614.5,         383.9,       2175.7,          54.8
Davison Twp Police Dept,MI,12,      19415,          38,           0,           7,           4,          27,         347,          83,         256,           8,         195.7,            .0,          36.1,          20.6,         139.1,       1787.3,         427.5,       1318.6,          41.2
Dearborn Police Dept,MI,12,      97215,         322,           1,          24,         107,         190,       3282,         462,       2463,         357,         331.2,           1.0,          24.7,         110.1,         195.4,       3376.0,         475.2,       2533.6,         367.2
Dearborn Heights Police Dept,MI,12,      57228,         193,           3,          15,          43,         132,       1260,         375,         666,         219,         337.2,           5.2,          26.2,          75.1,         230.7,       2201.7,         655.3,       1163.8,         382.7
Detroit Police Dept,MI,12,     707096,      15011,         386,         441,       4843,       9341,      40956,      13488,      15968,      11500,       2122.9,          54.6,          62.4,         684.9,       1321.0,       5792.1,       1907.5,       2258.3,       1626.4
East Grand Rapids Police Dept,MI,11,      10807,           1,           0,           0,           0,           1,          69,          22,          45,           2,,,,,,,,,
East Lansing Police Dept,MI,12,      48701,         116,           0,          17,          19,          80,         993,         215,         695,          83,         238.2,            .0,          34.9,          39.0,         164.3,       2039.0,         441.5,       1427.1,         170.4
East Detroit Police Dept,MI,12,      32511,         203,           0,          13,          48,         142,         972,         268,         492,         212,         624.4,            .0,          40.0,         147.6,         436.8,       2989.8,         824.3,       1513.3,         652.1
Eaton County Sheriff Office,MI,12,,          82,           0,          11,          24,          47,       1115,         212,         870,          33,,,,,,,,,
Emmet County Sheriff Department,MI,12,,          22,           0,           8,           0,          14,         228,          43,         182,           3,,,,,,,,,
Emmett Twp Police Dept,MI,12,      11722,          59,           1,           7,          15,          36,         550,          63,         481,           6,         503.3,           8.5,          59.7,         128.0,         307.1,       4692.0,         537.5,       4103.4,          51.2
Escanaba Public Safety Dept,MI,12,      12636,          55,           0,          10,           4,          41,         784,          66,         699,          19,         435.3,            .0,          79.1,          31.7,         324.5,       6204.5,         522.3,       5531.8,         150.4
Farmington Public Safety Dept,MI,12,      10446,          16,           0,           2,           0,          14,         151,          20,         123,           8,         153.2,            .0,          19.1,            .0,         134.0,       1445.5,         191.5,       1177.5,          76.6
Farmington Hills Police Dept,MI,12,      80316,          74,           1,          15,          12,          46,       1264,         231,         907,         126,          92.1,           1.2,          18.7,          14.9,          57.3,       1573.8,         287.6,       1129.3,         156.9
Fenton Police Dept,MI,12,      11662,          17,           0,           7,           4,           6,         338,          47,         277,          14,         145.8,            .0,          60.0,          34.3,          51.4,       2898.3,         403.0,       2375.2,         120.0
Ferndale Police Dept,MI,12,      20045,          83,           0,           1,          19,          63,         516,         112,         321,          83,         414.1,            .0,           5.0,          94.8,         314.3,       2574.2,         558.7,       1601.4,         414.1
Flint City Police Dept,MI,12,     101632,       2774,          63,         108,         673,       1930,       5645,       2979,       2207,         459,       2729.5,          62.0,         106.3,         662.2,       1899.0,       5554.4,       2931.2,       2171.6,         451.6
Flint Twp Police Dept,MI,12,      31677,         307,           2,          24,         127,         154,       2158,         642,       1393,         123,         969.2,           6.3,          75.8,         400.9,         486.2,       6812.5,       2026.7,       4397.5,         388.3
Flushing Police Dept,MI,5,      10553,           1,           0,           0,           0,           1,           9,           1,           8,           0,,,,,,,,,
Fraser Police Dept,MI,12,      14512,          28,           0,           4,          10,          14,         380,          48,         308,          24,         192.9,            .0,          27.6,          68.9,          96.5,       2618.5,         330.8,       2122.4,         165.4
Garden City Police Dept,MI,12,      27428,          73,           1,           8,          14,          50,         608,         177,         367,          64,         266.2,           3.6,          29.2,          51.0,         182.3,       2216.7,         645.3,       1338.0,         233.3
Genesee County Sheriff Department,MI,12,,          38,           0,          15,           3,          20,         656,         195,         430,          31,,,,,,,,,
Genesee Twp Police Dept,MI,12,      21407,          94,           0,           4,          13,          77,         699,         398,         255,          46,         439.1,            .0,          18.7,          60.7,         359.7,       3265.3,       1859.2,       1191.2,         214.9
Grand Blanc Twp Police Dept,MI,12,      37206,          88,           0,          17,          14,          57,         746,         167,         528,          51,         236.5,            .0,          45.7,          37.6,         153.2,       2005.1,         448.9,       1419.1,         137.1
Grand Haven Police Dept,MI,12,      10519,          18,           0,           8,           2,           8,         354,          31,         321,           2,         171.1,            .0,          76.1,          19.0,          76.1,       3365.3,         294.7,       3051.6,          19.0
Grand Rapids Police Dept,MI,12,     189953,       1465,          16,          46,         462,         941,       6618,       1917,       4433,         268,         771.2,           8.4,          24.2,         243.2,         495.4,       3484.0,       1009.2,       2333.7,         141.1
Grand Travers County Sheriff Office,MI,12,,         107,           0,          36,           8,          63,         848,         194,         621,          33,,,,,,,,,
Grandville Police Dept,MI,12,      15538,          12,           1,           4,           3,           4,         640,          88,         547,           5,          77.2,           6.4,          25.7,          19.3,          25.7,       4118.9,         566.4,       3520.4,          32.2
Green Oak Twp Police Dept,MI,12,      17561,          19,           0,           7,           3,           9,         203,          42,         155,           6,         108.2,            .0,          39.9,          17.1,          51.2,       1156.0,         239.2,         882.6,          34.2
Grosse Ile Twp Police Dept,MI,12,      10271,           1,           0,           0,           0,           1,          88,          11,          76,           1,           9.7,            .0,            .0,            .0,           9.7,         856.8,         107.1,         739.9,           9.7
Grosse Pointe Park Public Safety Dept,MI,12,      11444,          18,           1,           2,           5,          10,         291,          60,         188,          43,         157.3,           8.7,          17.5,          43.7,          87.4,       2542.8,         524.3,       1642.8,         375.7
Grosse Pointe Woods Dept Of Public Safety,MI,12,      15981,           5,           0,           1,           3,           1,         254,          33,         168,          53,          31.3,            .0,           6.3,          18.8,           6.3,       1589.4,         206.5,       1051.2,         331.6
Hamburg Twp Police Dept,MI,12,      21269,          10,           0,           3,           0,           7,         107,          28,          71,           8,          47.0,            .0,          14.1,            .0,          32.9,         503.1,         131.6,         333.8,          37.6
Hamtramck Police Dept,MI,12,      22214,         236,           2,           5,         105,         124,         764,         251,         325,         188,       1062.4,           9.0,          22.5,         472.7,         558.2,       3439.3,       1129.9,       1463.0,         846.3
Harper Woods Police Dept,MI,12,      14102,         131,           1,           4,          53,          73,       1075,         150,         716,         209,         928.9,           7.1,          28.4,         375.8,         517.7,       7623.0,       1063.7,       5077.3,       1482.1
Hazel Park Police Dept,MI,12,      16542,          86,           0,           2,          19,          65,         494,         116,         283,          95,         519.9,            .0,          12.1,         114.9,         392.9,       2986.3,         701.2,       1710.8,         574.3
Highland Park Police Dept,MI,12,      11672,         230,           6,           8,          96,         120,         648,         172,         277,         199,       1970.5,          51.4,          68.5,         822.5,       1028.1,       5551.7,       1473.6,       2373.2,       1704.9
Hillsdale County Sheriff Department,MI,12,,          28,           0,           7,           0,          21,         177,          61,         114,           2,,,,,,,,,
Holland Police Dept,MI,12,      33294,         136,           0,          31,          19,          86,       1276,         208,       1033,          35,         408.5,            .0,          93.1,          57.1,         258.3,       3832.5,         624.7,       3102.7,         105.1
