Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Adelanto Police Dept,CA,12,      32520,         199,           1,          18,          45,         135,         924,         397,         380,         147,         611.9,           3.1,          55.4,         138.4,         415.1,       2841.3,       1220.8,       1168.5,         452.0
Agoura Hills,CA,12,      20667,          12,           0,           2,           1,           9,         236,          62,         158,          16,          58.1,            .0,           9.7,           4.8,          43.5,       1141.9,         300.0,         764.5,          77.4
Alameda County Sheriff Department,CA,12,,         651,           5,          23,         206,         417,       2662,         730,       1182,         750,,,,,,,,,
Alameda Police Dept,CA,12,      75467,         160,           1,           9,          80,          70,       1892,         296,       1301,         295,         212.0,           1.3,          11.9,         106.0,          92.8,       2507.1,         392.2,       1723.9,         390.9
Albany Police Dept,CA,12,      18960,          35,           0,           2,          26,           7,         537,         116,         346,          75,         184.6,            .0,          10.5,         137.1,          36.9,       2832.3,         611.8,       1824.9,         395.6
Alhambra Police Dept,CA,12,      84469,         149,           0,           2,          66,          81,       1919,         325,       1339,         255,         176.4,            .0,           2.4,          78.1,          95.9,       2271.8,         384.8,       1585.2,         301.9
Aliso Viejo,CA,12,      48999,          43,           0,           0,           6,          37,         415,         102,         300,          13,          87.8,            .0,            .0,          12.2,          75.5,         847.0,         208.2,         612.3,          26.5
American Canyon,CA,12,      19873,          64,           0,           8,          26,          30,         616,         119,         448,          49,         322.0,            .0,          40.3,         130.8,         151.0,       3099.7,         598.8,       2254.3,         246.6
Anaheim Police Dept,CA,12,     344526,       1279,          15,          82,         440,         742,      10070,       1605,       7025,       1440,         371.2,           4.4,          23.8,         127.7,         215.4,       2922.9,         465.9,       2039.0,         418.0
Anderson Police Dept,CA,12,      10056,          87,           0,           6,          11,          70,         606,         144,         368,          94,         865.2,            .0,          59.7,         109.4,         696.1,       6026.3,       1432.0,       3659.5,         934.8
