Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     119886,         472,           3,          38,         127,         304,       4393,       1037,       3185,         171,         393.7,           2.5,          31.7,         105.9,         253.6,       3664.3,         865.0,       2656.7,         142.6
Addison Police Dept,TX,12,      13523,          72,           0,           5,          17,          50,         769,          84,         613,          72,         532.4,            .0,          37.0,         125.7,         369.7,       5686.6,         621.2,       4533.0,         532.4
Alamo Police Dept,TX,12,      19178,         182,           0,          11,          10,         161,       1492,         264,       1147,          81,         949.0,            .0,          57.4,          52.1,         839.5,       7779.7,       1376.6,       5980.8,         422.4
Alice Police Dept,TX,12,      19627,         172,          10,           8,           6,         148,       1216,         278,         884,          54,         876.3,          51.0,          40.8,          30.6,         754.1,       6195.5,       1416.4,       4504.0,         275.1
Allen Police Dept,TX,12,      88783,          55,           0,          11,          13,          31,       1432,         215,       1173,          44,          61.9,            .0,          12.4,          14.6,          34.9,       1612.9,         242.2,       1321.2,          49.6
Alton City Police Dept,TX,12,      14178,           9,           0,           3,           4,           2,         335,          85,         222,          28,          63.5,            .0,          21.2,          28.2,          14.1,       2362.8,         599.5,       1565.8,         197.5
Alvin Police Dept,TX,12,      25145,          62,           0,          11,          13,          38,         675,         149,         502,          24,         246.6,            .0,          43.7,          51.7,         151.1,       2684.4,         592.6,       1996.4,          95.4
Amarillo Police Dept,TX,12,     196576,       1278,          10,         110,         278,         880,       8900,       2087,       6184,         629,         650.1,           5.1,          56.0,         141.4,         447.7,       4527.5,       1061.7,       3145.9,         320.0
Anderson County Sheriff Office,TX,12,,          52,           1,           3,           2,          46,         444,         199,         204,          41,,,,,,,,,
Andrews Police Dept,TX,12,      11751,          89,           0,          18,           0,          71,         261,          50,         199,          12,         757.4,            .0,         153.2,            .0,         604.2,       2221.1,         425.5,       1693.5,         102.1
Angelina County Sheriff Department,TX,12,,          73,           2,           5,           6,          60,         658,         262,         363,          33,,,,,,,,,
Angleton Police Dept,TX,12,      19569,          59,           2,           9,           1,          47,         601,         101,         487,          13,         301.5,          10.2,          46.0,           5.1,         240.2,       3071.2,         516.1,       2488.6,          66.4
Arlington Police Dept,TX,12,     379295,       1909,          17,         135,         532,       1225,      15109,       3543,      10616,         950,         503.3,           4.5,          35.6,         140.3,         323.0,       3983.4,         934.1,       2798.9,         250.5
Atacosa County Sheriff Department,TX,12,,          27,           2,           0,           0,          25,         492,         208,         269,          15,,,,,,,,,
Athens Police Dept,TX,12,      12946,          55,           0,          14,           6,          35,         445,         104,         320,          21,         424.8,            .0,         108.1,          46.3,         270.4,       3437.4,         803.3,       2471.8,         162.2
Austin Police Dept,TX,12,     832901,       3405,          31,         209,         978,       2187,      43472,       7244,      33913,       2315,         408.8,           3.7,          25.1,         117.4,         262.6,       5219.3,         869.7,       4071.7,         277.9
Azle Police Dept,TX,12,      11337,          25,           0,           2,           4,          19,         384,          90,         279,          15,         220.5,            .0,          17.6,          35.3,         167.6,       3387.1,         793.9,       2461.0,         132.3
