Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Alamogordo Police Dept,NM,12,      31377,          90,           0,           4,           8,          78,         816,         154,         630,          32,         286.8,            .0,          12.7,          25.5,         248.6,       2600.6,         490.8,       2007.8,         102.0
Albuquerque Police Dept,NM,12,     553684,       4151,          41,         278,       1092,       2740,      29718,       6677,      20298,       2743,         749.7,           7.4,          50.2,         197.2,         494.9,       5367.3,       1205.9,       3666.0,         495.4
Artesia Police Dept,NM,12,      11389,         121,           3,           3,           5,         110,         580,         257,         293,          30,       1062.4,          26.3,          26.3,          43.9,         965.8,       5092.6,       2256.6,       2572.7,         263.4
Bernalillo County Sheriff Department,NM,12,,         756,           7,          41,          87,         621,       2424,         908,       1307,         209,,,,,,,,,
Carlsbad Police Dept,NM,12,      26338,         141,           4,          18,          12,         107,       1247,         215,         960,          72,         535.3,          15.2,          68.3,          45.6,         406.3,       4734.6,         816.3,       3644.9,         273.4
Clovis Police Dept,NM,10,      38838,         155,           3,          19,          17,         116,       1815,         525,       1230,          60,,,,,,,,,
Deming Police Dept,NM,12,      14987,          85,           0,           9,           4,          72,         648,         184,         449,          15,         567.2,            .0,          60.1,          26.7,         480.4,       4323.7,       1227.7,       2995.9,         100.1
Dona Ana County Sheriff Office,NM,12,,         289,           1,          38,           8,         242,       1436,         549,         758,         129,,,,,,,,,
Farmington Police Dept,NM,12,      45328,         481,           4,          81,          39,         357,       1866,         332,       1430,         104,       1061.2,           8.8,         178.7,          86.0,         787.6,       4116.7,         732.4,       3154.8,         229.4
Gallup Police Dept,NM,12,      22365,         419,           7,          36,          57,         319,       1945,         380,       1466,          99,       1873.5,          31.3,         161.0,         254.9,       1426.3,       8696.6,       1699.1,       6554.9,         442.7
Hobbs Police Dept,NM,12,      34543,         231,           3,          20,          22,         186,       1548,         389,       1045,         114,         668.7,           8.7,          57.9,          63.7,         538.5,       4481.4,       1126.1,       3025.2,         330.0
Las Cruces Police Dept,NM,12,      99824,         394,           5,          56,          70,         263,       4419,         991,       3214,         214,         394.7,           5.0,          56.1,          70.1,         263.5,       4426.8,         992.7,       3219.7,         214.4
Las Vegas Police Dept,NM,12,      13678,         125,           0,           5,           6,         114,         399,         121,         257,          21,         913.9,            .0,          36.6,          43.9,         833.5,       2917.1,         884.6,       1878.9,         153.5
Los Alamos County Police Department,NM,12,      18251,          59,           0,          10,           0,          49,         199,          32,         163,           4,         323.3,            .0,          54.8,            .0,         268.5,       1090.4,         175.3,         893.1,          21.9
Los Lunas Police Dept,NM,11,      14957,         125,           0,           8,           8,         109,         552,         147,         347,          58,,,,,,,,,
Lovington Police Dept,NM,12,      11146,          45,           0,           5,           4,          36,         225,          98,         107,          20,         403.7,            .0,          44.9,          35.9,         323.0,       2018.7,         879.2,         960.0,         179.4
Mckinley County Sheriff Department,NM,12,,          87,           0,           6,           9,          72,         300,         132,         143,          25,,,,,,,,,
