Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Apache County Sheriff Department,AZ,12,,          55,           0,           2,           3,          50,         204,          99,          99,           6,,,,,,,,,
Apache Junction Police Dept,AZ,12,      36986,         130,           1,          13,          21,          95,       1025,         236,         719,          70,         351.5,           2.7,          35.1,          56.8,         256.9,       2771.3,         638.1,       1944.0,         189.3
Avondale Police Dept,AZ,12,      78364,         233,           7,           4,          72,         150,       3682,         685,       2752,         245,         297.3,           8.9,           5.1,          91.9,         191.4,       4698.6,         874.1,       3511.8,         312.6
Buckeye Police Dept,AZ,12,      52213,          54,           3,           1,          11,          39,       1372,         374,         924,          74,         103.4,           5.7,           1.9,          21.1,          74.7,       2627.7,         716.3,       1769.7,         141.7
Bullhead City Police Dept,AZ,12,      40277,          86,           5,           0,          26,          55,       1626,         330,       1195,         101,         213.5,          12.4,            .0,          64.6,         136.6,       4037.0,         819.3,       2967.0,         250.8
Camp Verde Marshal'S Office,AZ,12,      11033,          21,           1,           0,           0,          20,         276,          44,         221,          11,         190.3,           9.1,            .0,            .0,         181.3,       2501.6,         398.8,       2003.1,          99.7
Casa Grande Police Dept,AZ,12,      50132,         211,           3,           4,          46,         158,       2857,         767,       1934,         156,         420.9,           6.0,           8.0,          91.8,         315.2,       5699.0,       1530.0,       3857.8,         311.2
Chandler Police Dept,AZ,12,     242721,         628,           4,          64,         149,         411,       6571,       1147,       5168,         256,         258.7,           1.6,          26.4,          61.4,         169.3,       2707.2,         472.6,       2129.2,         105.5
Chino Valley Police Agency,AZ,12,      10981,          77,           2,           3,           1,          71,         219,          45,         162,          12,         701.2,          18.2,          27.3,           9.1,         646.6,       1994.4,         409.8,       1475.3,         109.3
Cochise County Sheriff Department,AZ,12,,         338,           2,           8,          16,         312,         847,         298,         492,          57,,,,,,,,,
Coconono County Sheriff Department,AZ,12,,          75,           2,           7,           2,          64,         501,         177,         306,          18,,,,,,,,,
Coolidge Police Dept,AZ,12,      12206,          70,           2,           5,          10,          53,         656,         117,         507,          32,         573.5,          16.4,          41.0,          81.9,         434.2,       5374.4,         958.5,       4153.7,         262.2
