Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Aberdeen Police Dept,MD,12,      15208,          75,           0,           7,          34,          34,         464,          92,         338,          34,         493.2,            .0,          46.0,         223.6,         223.6,       3051.0,         604.9,       2222.5,         223.6
Annapolis Police Dept,MD,12,      39255,         177,           2,           4,          54,         117,       1042,         185,         775,          82,         450.9,           5.1,          10.2,         137.6,         298.1,       2654.4,         471.3,       1974.3,         208.9
Anne Arundel County Police Department,MD,9,,       1557,           5,          73,         340,       1139,      10076,       1750,       7676,         650,,,,,,,,,
Baltimore City Police Dept,MD,12,     625474,       8789,         218,         315,       3605,       4651,      29149,       7770,      17397,       3982,       1405.2,          34.9,          50.4,         576.4,         743.6,       4660.3,       1242.3,       2781.4,         636.6
Baltimore County Police Department,MD,12,,       4145,          24,         145,       1367,       2609,      23327,       4061,      17704,       1562,,,,,,,,,
Bel Air Police Dept,MD,12,      10285,          40,           1,           1,           4,          34,         366,          27,         331,           8,         388.9,           9.7,           9.7,          38.9,         330.6,       3558.6,         262.5,       3218.3,          77.8
Calvert,MD,12,,         100,           2,           7,          20,          71,       1492,         351,       1101,          40,,,,,,,,,
Cambridge City Police,MD,12,      12454,         128,           1,           9,          33,          85,         706,         126,         554,          26,       1027.8,           8.0,          72.3,         265.0,         682.5,       5668.9,       1011.7,       4448.4,         208.8
Cecil County Sheriff Department,MD,12,,         166,           0,          21,          25,         120,         885,         319,         510,          56,,,,,,,,,
Charles County Sheriff Office,MD,12,,         536,           6,          32,         145,         353,       3062,         581,       2302,         179,,,,,,,,,
Cumberland Police Dept,MD,12,      20939,         166,           0,          15,          27,         124,       1415,         317,       1068,          30,         792.8,            .0,          71.6,         128.9,         592.2,       6757.7,       1513.9,       5100.5,         143.3
Easton Police Dept,MD,12,      16202,          56,           0,           7,          13,          36,         449,          95,         348,           6,         345.6,            .0,          43.2,          80.2,         222.2,       2771.3,         586.3,       2147.9,          37.0
Elkton Police Dept,MD,12,      15681,         195,           2,          11,          48,         134,       1265,         234,       1000,          31,       1243.5,          12.8,          70.1,         306.1,         854.5,       8067.1,       1492.3,       6377.1,         197.7
Frederick County Sheriff Department,MD,12,,         182,           0,          22,          13,         147,       1450,         278,       1121,          51,,,,,,,,,
Frederick Police Dept,MD,12,      66808,         381,           1,          26,         106,         248,       1899,         245,       1527,         127,         570.3,           1.5,          38.9,         158.7,         371.2,       2842.5,         366.7,       2285.7,         190.1
Garrett County Sheriff Office,MD,12,,          30,           1,           0,           2,          27,         321,          74,         231,          16,,,,,,,,,
Greenbelt Police Dept,MD,12,      23506,         115,           1,           6,          69,          39,       1035,         247,         651,         137,         489.2,           4.3,          25.5,         293.5,         165.9,       4403.1,       1050.8,       2769.5,         582.8
Hagerstown Police Dept,MD,12,      40275,         197,           3,          11,          75,         108,       1456,         310,       1020,         126,         489.1,           7.4,          27.3,         186.2,         268.2,       3615.1,         769.7,       2532.6,         312.8
Harford County Sheriff Office,MD,12,,         487,           2,          43,         100,         342,       2451,         779,       1542,         130,,,,,,,,,
Havre De Grace Police Dept,MD,12,      13166,          31,           0,           3,           8,          20,         367,          73,         281,          13,         235.5,            .0,          22.8,          60.8,         151.9,       2787.5,         554.5,       2134.3,          98.7
Howard County Police Department,MD,12,,         574,           4,          34,         177,         359,       6410,       1185,       4913,         312,,,,,,,,,
Hyattsville Police Dept,MD,12,      17889,         100,           0,           5,          74,          21,       1179,         138,         973,          68,         559.0,            .0,          28.0,         413.7,         117.4,       6590.6,         771.4,       5439.1,         380.1
Laurel Police Dept,MD,12,      25591,         134,           0,           1,          48,          85,         811,         125,         594,          92,         523.6,            .0,           3.9,         187.6,         332.1,       3169.1,         488.5,       2321.1,         359.5
Montgomery County Police Department,MD,12,,       1795,          14,         102,         829,         850,      16695,       2600,      13083,       1012,,,,,,,,,
Ocean Pines,MD,12,      11935,          14,           0,           0,           1,          13,          83,          40,          41,           2,         117.3,            .0,            .0,           8.4,         108.9,         695.4,         335.1,         343.5,          16.8
Prince Georges County Police Department,MD,12,,       3955,          49,         145,       1996,       1765,      24192,       4758,      15115,       4319,,,,,,,,,
Queen Anne'S County Sheriff Office,MD,12,,          57,           1,           2,           3,          51,         618,         131,         472,          15,,,,,,,,,
Salisbury Police Dept,MD,12,      30778,         366,           1,          18,         118,         229,       1859,         336,       1470,          53,       1189.2,           3.2,          58.5,         383.4,         744.0,       6040.0,       1091.7,       4776.1,         172.2
St. Marys County Sheriff Department,MD,12,,         210,           0,          11,          48,         151,       2433,         691,       1665,          77,,,,,,,,,
Takoma Park Police Dept,MD,12,      17185,          64,           0,           1,          42,          21,         491,          73,         364,          54,         372.4,            .0,           5.8,         244.4,         122.2,       2857.1,         424.8,       2118.1,         314.2
