Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abington Police Dept,MA,12,      16215,          41,           0,           1,           6,          34,         358,          97,         244,          17,         252.9,            .0,           6.2,          37.0,         209.7,       2207.8,         598.2,       1504.8,         104.8
Acton Police Dept,MA,12,      22349,          23,           0,           4,           1,          18,         241,          37,         202,           2,         102.9,            .0,          17.9,           4.5,          80.5,       1078.3,         165.6,         903.8,           8.9
Acushnet Police Dept,MA,12,      10408,          13,           0,           0,           1,          12,         139,          72,          57,          10,         124.9,            .0,            .0,           9.6,         115.3,       1335.5,         691.8,         547.7,          96.1
Agawam Police Dept,MA,12,      28708,          34,           0,           5,           5,          24,         272,         108,         140,          24,         118.4,            .0,          17.4,          17.4,          83.6,         947.5,         376.2,         487.7,          83.6
Amesbury Police Dept,MA,12,      16557,          44,           0,           6,           5,          33,         256,          48,         192,          16,         265.7,            .0,          36.2,          30.2,         199.3,       1546.2,         289.9,       1159.6,          96.6
Amherst Police Dept,MA,12,      38112,          79,           0,          26,           4,          49,         343,          92,         242,           9,         207.3,            .0,          68.2,          10.5,         128.6,         900.0,         241.4,         635.0,          23.6
Andover Police Dept,MA,12,      33753,          23,           0,           1,           2,          20,         290,          50,         226,          14,          68.1,            .0,           3.0,           5.9,          59.3,         859.2,         148.1,         669.6,          41.5
Arlington Police Dept,MA,12,      43675,          51,           0,           3,           9,          39,         515,         100,         404,          11,         116.8,            .0,           6.9,          20.6,          89.3,       1179.2,         229.0,         925.0,          25.2
Ashland Police Dept,MA,12,      16916,          14,           0,           3,           3,           8,         143,          56,          74,          13,          82.8,            .0,          17.7,          17.7,          47.3,         845.4,         331.0,         437.5,          76.9
Athol Police Dept,MA,12,      11727,          46,           0,           8,           8,          30,         255,          88,         162,           5,         392.3,            .0,          68.2,          68.2,         255.8,       2174.5,         750.4,       1381.4,          42.6
Attleboro Police Dept,MA,12,      44033,         142,           0,          19,          23,         100,       1062,         245,         753,          64,         322.5,            .0,          43.1,          52.2,         227.1,       2411.8,         556.4,       1710.1,         145.3
