Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Tuscaloosa Police Dept,AL,12,      91973,         478,           4,          37,         170,         267,       4349,       1182,       2965,         202,         519.7,           4.3,          40.2,         184.8,         290.3,       4728.6,       1285.2,       3223.8,         219.6
Vestavia Hills Police Dept,AL,12,      34195,          22,           0,           0,          10,          12,         505,         101,         384,          20,          64.3,            .0,            .0,          29.2,          35.1,       1476.8,         295.4,       1123.0,          58.5
Walker County Sheriff Department,AL,12,,          99,           0,           5,           7,          87,         935,         370,         495,          70,,,,,,,,,

"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

"           Rates are the number of reported offenses per 100,000 population"

          Crime rates are not available for agencies that report data for less than 12 months of a year.

"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Jan 29 2016 
